id,x,y,z,qx,qy,qz,qw
337,-50.0974,166.313,1.3507,-0.0207462,0.000271835,-0.402811,0.915048
338,-47.9117,162.773,1.44741,-0.0196049,0.000279365,-0.571638,0.820272
339,-47.3373,158.781,1.57614,-0.015811,-0.00491296,-0.727365,0.686051
340,-48.6473,154.759,1.7145,-0.00314404,0.000934352,0.876033,-0.482241
341,-51.8589,151.935,1.69896,-0.00569288,-0.000430339,0.974758,-0.223192
342,-55.795,151.18,1.65148,-0.00355209,-0.00301211,0.999669,0.0253006
343,-59.6194,152.238,1.61663,-0.000875321,-0.000104337,0.978496,0.206265
344,-63.3268,154.45,1.57039,-0.0217546,0.00735284,0.957693,0.286875
345,-66.6137,156.855,1.40966,-0.0241439,0.00542039,0.951221,0.307517
346,-70.105,159.5,1.21609,-0.015944,0.00208926,0.951838,0.306181
347,-73.5192,162.028,1.1084,-0.00768939,0.0006027,0.954514,0.298067
348,-77.0968,164.587,1.0275,-0.00851427,0.00320294,0.95693,0.290177
349,-80.6224,167.032,0.953819,-0.0168588,0.00437722,0.957547,0.28775
350,-84.2268,169.521,0.839565,-0.0224184,0.00808765,0.958317,0.284712
351,-87.7487,171.915,0.669844,-0.0187524,0.00768984,0.959083,0.282397
352,-91.2627,174.248,0.492676,-0.0195996,0.00367805,0.959902,0.279625
353,-94.8827,176.63,0.333159,-0.023331,0.00098008,0.961303,0.274504
354,-98.6734,179.073,0.164111,-0.0177056,0.000313449,0.96287,0.269383
355,-102.322,181.383,0.0601198,-0.0205047,0.00538304,0.964193,0.264352
356,-105.858,183.57,-0.0794476,-0.0128462,0.00422276,0.964615,0.263315
357,-109.37,185.772,-0.181717,-0.00856292,0.00426496,0.964511,0.26387
358,-112.915,187.866,-0.27528,-0.0291882,0.0152224,0.97404,0.223971
359,-117.019,189.396,-0.509436,-0.0230295,0.0164466,0.996496,0.0787036
360,-121.459,189.333,-0.664636,-0.0136065,0.0192392,0.992285,-0.12172
361,-125.376,187.628,-0.725567,-0.00718492,0.022272,0.945509,-0.324753
362,-128.157,184.526,-0.687479,0.00671992,-0.0219618,-0.85222,0.522677
363,-129.346,180.498,-0.601128,0.000190777,-0.0194646,-0.71838,0.695379
364,-128.711,176.203,-0.458854,-0.0084251,-0.0239409,-0.555511,0.831122
365,-126.428,172.527,-0.243527,-0.013297,-0.0232091,-0.399387,0.916392
366,-123.226,169.58,0.000817855,-0.00809865,-0.00713178,-0.314836,0.949085
367,-119.858,167.225,0.096836,-0.0163006,-0.00879041,-0.27529,0.961183
368,-116.256,164.961,0.197611,-0.0194381,-0.013871,-0.262709,0.964579
369,-112.516,162.707,0.345609,-0.0189301,-0.00810792,-0.256646,0.966286
370,-109.098,160.643,0.46831,-0.0200775,-0.0113021,-0.261363,0.964966
371,-105.399,158.294,0.660681,-0.0159612,-0.0119003,-0.274107,0.961493
372,-101.878,155.929,0.822679,-0.0169077,-0.0128808,-0.286341,0.957892
373,-98.3238,153.423,0.971314,-0.0143722,-0.0138311,-0.294224,0.955528
374,-94.8744,150.975,1.12058,-0.0138908,-0.00727037,-0.29467,0.955471
375,-91.4276,148.504,1.24503,-0.0113477,-0.00165486,-0.294605,0.95555
376,-87.9461,146.024,1.33869,-0.0137129,-0.00425599,-0.295633,0.955194
377,-84.6043,143.633,1.42912,-0.0172337,-0.00541881,-0.297361,0.954594
378,-81.3566,141.287,1.53481,-0.0166613,-0.00938131,-0.297515,0.954526
379,-77.9604,138.824,1.6826,-0.0133713,-0.0103671,-0.293727,0.955739
380,-74.5745,136.535,1.82985,-0.00945996,-0.00162108,-0.254555,0.967011
381,-70.8748,134.729,1.87137,-0.00667101,-0.000535093,-0.147772,0.988999
382,-66.5007,134.099,1.89217,-0.0118323,-0.00419521,0.0449868,0.998909
383,-62.5825,135.084,1.9216,-0.0115954,-0.00309654,0.231439,0.972775
384,-59.053,137.534,1.91026,-0.0128305,-0.000180069,0.382399,0.923908
385,-56.3237,140.673,1.84639,-0.0111689,0.00154881,0.462655,0.886466
386,-54.0047,144.123,1.79536,-0.0113456,0.0013044,0.48816,0.87268
387,-51.6895,147.69,1.75757,-0.0112815,0.000295926,0.481687,0.876271
388,-49.3599,151.13,1.72847,-0.00994238,-0.00448254,0.474191,0.880354
389,-46.988,154.558,1.73139,-0.0191687,0.0107971,0.473528,0.880504
390,-44.5695,158.014,1.58986,-0.0154687,0.00892243,0.472727,0.881028
391,-42.1186,161.516,1.48657,-0.0137554,0.0081478,0.472067,0.881418
392,-39.6994,164.986,1.39145,-0.0145336,0.00633068,0.473092,0.880871
393,-37.2825,168.472,1.30814,-0.0143977,0.00644814,0.47536,0.87965
394,-34.9028,171.942,1.21149,-0.0144294,0.00817557,0.479364,0.877459
395,-32.5238,175.504,1.11322,-0.0114318,0.00677771,0.483552,0.875215
396,-30.2169,179.056,1.03815,-0.0121272,0.00524627,0.487556,0.872992
397,-27.9411,182.627,0.96278,-0.0128486,0.00181379,0.490458,0.871368
398,-25.709,186.128,0.903897,-0.0195687,0.0146837,0.493602,0.869344
399,-23.5207,189.561,0.737587,-0.0179094,0.0113559,0.486469,0.873441
400,-21.1998,193.069,0.601994,-0.0175432,0.00968886,0.477227,0.878551
401,-18.9003,196.385,0.489779,-0.0189437,0.00905372,0.471185,0.881785
402,-16.5087,199.966,0.379426,-0.0192535,0.00849862,0.507179,0.861584
403,-14.7593,203.872,0.223532,-0.0160626,0.013438,0.615239,0.788063
404,-14.2608,208.25,0.0384576,-0.0148215,0.0137054,0.738297,0.674174
405,-15.1023,212.176,-0.102382,-0.00727427,0.0153321,0.836214,0.548139
406,-17.188,215.665,-0.205721,-0.00076131,0.0171251,0.912771,0.408111
407,-20.3266,218.425,-0.263688,-0.0130931,0.0193685,0.957348,0.287991
408,-24.0358,220.686,-0.374742,-0.0173512,0.0167777,0.969067,0.245613
409,-27.8188,222.833,-0.522767,-0.0121729,0.0115303,0.968116,0.249941
410,-31.5872,225.088,-0.625715,-0.00738355,0.0128502,0.964584,0.26336
411,-35.2925,227.434,-0.715835,-0.00763031,0.0137835,0.962916,0.269341
412,-38.9462,229.779,-0.807831,-0.0150834,0.0162717,0.96202,0.272077
413,-42.4356,232.035,-0.918451,-0.0187824,0.0154485,0.961227,0.274683
414,-45.7774,234.22,-1.07187,-0.0150901,0.0129735,0.960679,0.276947
415,-49.3912,236.607,-1.23205,-0.0173669,0.0110871,0.95993,0.279481
416,-53.0449,239.049,-1.40531,-0.0169128,0.00994989,0.95906,0.282524
417,-56.6105,241.461,-1.55139,-0.0178588,0.00646153,0.957747,0.286987
418,-60.1889,244,-1.69195,-0.0156863,0.011538,0.954645,0.297107
419,-63.4355,246.367,-1.82019,-0.0100313,0.00994468,0.953467,0.301168
420,-66.8701,248.909,-1.93411,-0.00856514,0.0153448,0.95557,0.294239
421,-70.4301,251.161,-2.04432,-0.023148,0.0252783,0.977119,0.209915
422,-74.3696,252.428,-2.22903,-0.0148725,0.0247113,0.997489,0.0646677
423,-78.6094,252.332,-2.31016,-0.00567443,0.0209849,0.993036,-0.11579
424,-82.4554,250.841,-2.29748,-0.00447654,0.0274837,0.955144,-0.294832
425,-85.537,247.662,-2.19129,-0.000298033,-0.0255196,-0.851842,0.523177
426,-86.5704,243.483,-2.03229,-0.00953476,-0.0205927,-0.692218,0.721331
427,-85.6711,239.405,-1.82923,-0.01663,-0.0253216,-0.528548,0.848363
428,-83.2737,235.754,-1.57628,-0.0225143,-0.0236424,-0.40667,0.912992
429,-80.3064,232.88,-1.34531,-0.0194202,-0.00361343,-0.328805,0.944191
430,-76.7605,230.211,-1.23525,-0.0211198,-0.000351489,-0.298783,0.954087
431,-73.3638,227.792,-1.15178,-0.026662,-0.00577914,-0.29285,0.955769
432,-69.859,225.348,-1.04685,-0.0286659,-0.00656508,-0.288168,0.957128
433,-66.2556,222.87,-0.898224,-0.0309001,-0.0146988,-0.283965,0.958224
434,-62.5807,220.396,-0.680511,-0.0242378,-0.00760556,-0.279915,0.959688
435,-58.9948,218.019,-0.523589,-0.0232049,-0.00746227,-0.277057,0.960544
436,-55.4895,215.715,-0.378458,-0.0226982,-0.00899013,-0.274307,0.961332
437,-51.9522,213.422,-0.263877,-0.0225489,-0.00758559,-0.271875,0.962038
438,-48.3987,211.149,-0.139523,-0.0222494,0.000414949,-0.269816,0.962655
439,-44.776,208.841,-0.0504735,-0.0217848,6.67333e-05,-0.268286,0.963093
440,-41.3105,206.677,0.0220221,-0.0248692,-0.00480765,-0.263106,0.964434
441,-37.8478,204.562,0.132776,-0.0252167,-0.0121794,-0.261781,0.964721
442,-34.2801,202.294,0.284907,-0.0225116,-0.0110079,-0.283078,0.95877
443,-31.049,199.906,0.447524,-0.0168644,0.00560973,-0.335124,0.942006
444,-28.1097,196.886,0.490644,-0.0235223,0.00213374,-0.452304,0.891551
445,-26.3025,193.141,0.612015,-0.0212814,-0.00434208,-0.604762,0.796109
446,-26.1592,188.865,0.784106,-0.0170506,-0.00699264,-0.779896,0.625637
447,-28.0983,185.192,0.91156,0.00257674,0.0031428,0.917107,-0.398622
448,-31.7126,182.989,0.939677,-0.0025382,0.00466605,0.989522,-0.144279
449,-36.0124,182.778,0.928385,-0.00417999,0.00414651,0.995873,0.0905657
450,-39.7281,184.295,0.886168,0.00785695,0.00615463,0.967511,0.252629
451,-43.2011,186.631,0.948855,0.0199215,0.00369239,0.954677,0.296954
452,-46.6491,189.217,1.07665,0.0156236,0.011008,0.952824,0.302922
453,-50.0617,191.703,1.17941,0.013164,0.00556604,0.95385,0.299942
454,-53.5515,194.248,1.28197,0.0154318,0.00670847,0.954212,0.298656
455,-56.9684,196.704,1.37625,0.0173246,0.0032207,0.954923,0.29633
456,-60.2836,199.083,1.46296,0.0145778,0.00571861,0.955982,0.293006
457,-63.8894,201.621,1.55126,0.0114278,0.00860132,0.957387,0.288452
458,-67.6373,204.204,1.65068,0.00635445,0.00917681,0.958504,0.284858
459,-71.0337,206.514,1.6805,0.0134766,0.00611949,0.959232,0.28223
460,-74.4882,208.837,1.74373,0.0146924,0.00625983,0.960187,0.278898
461,-77.8854,211.094,1.84154,0.00789458,0.00872151,0.961622,0.274127
462,-81.6846,213.54,1.93866,0.00261165,0.00758163,0.962312,0.271828
463,-85.2212,215.884,2.01037,0.00380159,0.00625609,0.958368,0.285442
464,-88.6375,218.412,2.06086,-0.00259934,0.00754262,0.941031,0.338225
465,-91.5212,221.339,1.95899,-0.0280597,0.00583872,0.901721,0.431366
466,-93.5694,224.803,1.761,-0.0305541,0.00569968,0.82845,0.559198
467,-94.3103,228.977,1.55604,-0.0290101,-0.00136595,0.682994,0.729846
468,-92.9974,232.785,1.41342,-0.0358021,0.00491656,0.472329,0.880681
469,-89.8794,235.453,1.31054,-0.0422061,-0.00207917,0.213941,0.975932
470,-85.7359,236.035,1.34748,-0.0366575,-0.0133865,-0.0606829,0.997394
471,-81.9208,234.621,1.53136,-0.0270139,-0.0160567,-0.247307,0.968427
472,-78.3659,232.101,1.68096,-0.0244346,-0.00773712,-0.321728,0.946485
473,-75.1074,229.372,1.80745,-0.0255631,-0.00817726,-0.337558,0.940922
474,-71.7419,226.461,1.98179,-0.0272595,-0.00301889,-0.340611,0.939804
475,-68.346,223.497,2.14819,-0.0267152,-0.00861874,-0.335862,0.941493
476,-64.8754,220.597,2.34281,-0.0285326,-0.0140294,-0.324864,0.945226
477,-61.3635,217.806,2.53396,-0.0276441,-0.0188234,-0.3123,0.949395
478,-57.8912,215.198,2.74321,-0.0247641,-0.0143175,-0.29978,0.953579
479,-54.2623,212.618,2.93885,-0.0224231,-0.00151604,-0.287753,0.957441
480,-50.8417,210.303,3.05367,-0.0234425,-0.00155971,-0.282236,0.959057
481,-47.5089,208.042,3.15184,-0.0265773,-0.00669374,-0.286509,0.957686
482,-43.9794,205.579,3.26388,-0.0288638,-0.00928924,-0.294328,0.955223
483,-40.5009,203.079,3.42748,-0.0261321,-0.00534626,-0.297192,0.954445
484,-37.0683,200.611,3.58843,-0.0229243,-0.00842119,-0.295604,0.954998
485,-33.6949,198.21,3.7486,-0.0221659,-0.00446919,-0.289458,0.956923
486,-30.2177,195.881,3.82435,-0.0230458,-0.00166541,-0.264855,0.964011
487,-26.6151,193.963,3.89841,-0.0204184,-0.00260335,-0.16454,0.986156
488,-22.4364,193.286,3.9471,-0.0181312,0.00237558,0.0477966,0.99869
489,-18.4526,194.512,3.9013,-0.0195461,0.00144665,0.2864,0.95791
490,-15.5266,197.482,3.82565,-0.020336,0.00554939,0.505617,0.8625
491,-13.9889,201.62,3.67166,-0.023844,0.0150004,0.641775,0.766376
492,-13.6789,206.007,3.45483,-0.0206479,0.015297,0.739466,0.672703
493,-14.4899,210.01,3.26007,-0.0130862,0.016605,0.825499,0.564009
494,-16.3762,213.58,3.12269,-0.00771984,0.0199556,0.897906,0.439666
495,-19.1653,216.524,3.0359,-0.0146113,0.020377,0.94042,0.339089
496,-22.4743,219.046,2.85621,-0.0141972,0.017851,0.956659,0.290313
497,-26.068,221.408,2.68203,-0.0112349,0.0133552,0.963525,0.267049
498,-29.4766,223.498,2.58433,-0.0119581,0.0129941,0.966489,0.2561
499,-33.3851,225.798,2.47974,-0.0130388,0.0145363,0.967904,0.250557
500,-37.0182,227.897,2.3586,-0.0083528,0.0153465,0.968883,0.246904
501,-40.6405,229.97,2.24633,-0.00833862,0.0147569,0.968821,0.247184
502,-44.5246,232.198,2.12825,-0.0184905,0.0166721,0.968413,0.248104
503,-48.2813,234.374,1.9645,-0.0265162,0.0172983,0.967623,0.250405
504,-51.9899,236.541,1.75459,-0.0217549,0.0136814,0.966932,0.253734
505,-55.481,238.624,1.57513,-0.0157649,0.0122803,0.966146,0.257217
506,-59.38,240.978,1.40589,-0.00864916,0.0100913,0.965483,0.260125
507,-63.0748,243.259,1.30656,-0.0146443,0.0145629,0.964911,0.261764
508,-66.6992,245.514,1.19282,-0.0108734,0.0169251,0.965121,0.261033
509,-70.3302,247.65,1.10985,-0.018349,0.0214833,0.971772,0.234224
510,-74.0542,249.366,0.919784,-0.0175593,0.0255075,0.987536,0.154317
511,-78.1447,250.281,0.767374,-0.010011,0.0274276,0.999082,0.0313519
512,-82.2995,250.025,0.708991,-0.00729865,0.030273,0.990856,-0.131281
513,-86.2817,248.341,0.722475,-0.00606459,0.0289523,0.955201,-0.294479
514,-89.5606,245.457,0.778501,0.000626167,0.026668,0.905876,-0.422702
515,-92.1795,241.821,0.911995,0.00571737,0.0254389,0.867282,-0.497134
516,-94.4174,237.952,1.09042,-0.00681845,-0.0283054,-0.857636,0.513431
517,-96.5733,234.154,1.28736,-0.00289557,-0.0213865,-0.860417,0.509133
518,-98.8878,230.242,1.37884,0.00241786,-0.0218011,-0.865349,0.500688
519,-101.003,226.829,1.45361,-0.00121587,0.0237775,0.870449,-0.491683
520,-103.248,223.349,1.55358,-0.00260879,0.0239878,0.874276,-0.484828
521,-105.518,219.935,1.63889,0.000694868,0.0223372,0.878299,-0.477589
522,-107.848,216.565,1.75705,-0.00340627,0.0192573,0.880822,-0.473043
523,-110.286,213.094,1.82485,-0.000750098,0.0224789,0.882277,-0.470194
524,-112.713,209.668,1.92146,-3.0674e-05,0.0232237,0.88275,-0.469269
525,-115.092,206.326,2.03622,-0.000473629,0.0233469,0.882093,-0.470496
526,-117.63,202.676,2.16095,-0.000985505,0.0184888,0.880702,-0.473311
527,-120.064,199.169,2.21391,-0.00653759,0.0155207,0.879392,-0.475801
528,-122.459,195.631,2.24478,-0.00557481,0.0176075,0.875451,-0.482954
529,-124.761,192.019,2.29576,0.00354862,-0.0183762,-0.865448,0.50065
530,-126.86,188.435,2.36417,-0.000793727,-0.0205089,-0.852396,0.522494
531,-128.585,184.635,2.46724,0.00390986,-0.021419,-0.803917,0.594344
532,-129.387,180.508,2.58084,-0.00357834,-0.019114,-0.717035,0.696766
533,-129.026,176.375,2.73727,-0.00499788,-0.0232324,-0.598265,0.800946
534,-127.205,172.477,2.95187,-0.00862234,-0.0240536,-0.448119,0.893609
535,-124.145,169.36,3.19405,-0.0111138,-0.0121608,-0.319521,0.947436
536,-120.315,166.793,3.33429,-0.0199581,-0.0115304,-0.262679,0.964608
537,-116.807,164.693,3.45591,-0.0207716,-0.0131091,-0.251839,0.967457
538,-113.206,162.614,3.59478,-0.0205812,-0.00486391,-0.249365,0.968179
539,-109.511,160.484,3.70917,-0.0226195,-0.0124531,-0.248809,0.968208
540,-105.817,158.341,3.89361,-0.0211546,-0.0145545,-0.249983,0.96791
541,-102.204,156.227,4.05456,-0.0207158,-0.0191153,-0.251684,0.967399
542,-98.5715,154.083,4.23763,-0.0202117,-0.0181336,-0.255521,0.966422
543,-95.0154,151.932,4.43247,-0.0124412,-0.00413641,-0.260332,0.96543
544,-91.4324,149.721,4.5291,-0.0134756,-0.00490237,-0.264842,0.964185
545,-87.8421,147.467,4.62274,-0.0177002,-0.00941494,-0.269674,0.962743
546,-84.2532,145.154,4.7266,-0.0181798,-0.00938131,-0.275176,0.961176
547,-80.8751,142.914,4.85495,-0.0199337,-0.0120637,-0.281428,0.9593
548,-77.2285,140.413,5.044,-0.0124102,-0.00885369,-0.281247,0.959514
549,-73.7707,138.241,5.1963,-0.00951858,-0.00926337,-0.235314,0.971829
550,-69.9565,136.549,5.28058,-0.00951425,-0.00211115,-0.142046,0.989812
551,-65.5757,135.812,5.32395,-0.0137351,-0.00474793,0.0198988,0.999696
552,-61.4409,136.666,5.37359,-0.0150857,-0.00218227,0.224325,0.974395
553,-58.0381,139.393,5.33647,-0.0112557,0.000141281,0.472984,0.880999
554,-56.5904,143.22,5.27103,-0.0169152,0.00500819,0.677555,0.735261
555,-57.1172,147.25,5.14336,-0.00823198,0.00778896,0.834928,0.550242
556,-59.4632,150.686,5.04816,-0.00316063,0.00946084,0.932081,0.362114
557,-63.0316,153.283,4.98706,-0.0234065,0.0133133,0.965714,0.258208
558,-66.7528,155.367,4.79909,-0.0235259,0.00999913,0.970817,0.238455
559,-70.2841,157.338,4.60207,-0.0142033,0.00529344,0.969336,0.245272
560,-73.8241,159.39,4.48104,-0.0112035,0.0064441,0.967323,0.253217
561,-77.4091,161.551,4.39962,-0.0168932,0.0073982,0.964636,0.262938
562,-81.0707,163.868,4.28498,-0.0167538,0.00916538,0.961759,0.273231
563,-84.6487,166.236,4.14551,-0.012268,0.00989687,0.960042,0.279415
564,-88.2758,168.656,3.97229,-0.0155365,0.00879483,0.95996,0.27957
565,-91.9996,171.128,3.79401,-0.0227681,0.00806945,0.960748,0.276369
566,-95.6455,173.495,3.61466,-0.0273904,0.00814362,0.961974,0.271644
567,-99.287,175.802,3.40975,-0.0204152,0.00476247,0.964024,0.26499
568,-102.773,177.951,3.26171,-0.00919618,0.00263861,0.966021,0.258285
569,-106.5,180.189,3.15236,-0.0128446,0.00436221,0.965227,0.261061
570,-109.965,182.417,3.06452,-0.013349,0.00660919,0.957981,0.286446
571,-113.116,184.842,2.97257,-0.029758,0.00874976,0.935215,0.35272
572,-115.917,188.068,2.72461,-0.0318277,0.000526521,0.879622,0.474606
573,-117.614,192.054,2.49774,-0.0280462,-0.00402732,0.790119,0.612298
574,-117.974,196.045,2.36242,-0.0290781,-0.00504979,0.688646,0.724496
575,-117.099,199.99,2.27185,-0.0308799,-0.000139224,0.573172,0.818853
576,-115.133,203.71,2.14367,-0.0329233,-0.00130842,0.486304,0.873168
577,-112.586,207.302,2.03575,-0.0322768,-9.05937e-05,0.461099,0.886761
578,-110.195,210.557,1.94067,-0.0313784,-0.00107744,0.462036,0.886305
579,-107.814,213.801,1.85589,-0.0269286,-0.00149995,0.46499,0.884905
580,-105.256,217.396,1.75859,-0.0294173,-0.00043565,0.468265,0.883098
581,-102.941,220.654,1.67564,-0.0281274,-0.0015853,0.471068,0.881647
582,-100.468,224.237,1.58387,-0.0287333,-0.00139981,0.476871,0.878502
583,-98.04,227.847,1.50691,-0.0296376,-0.00256973,0.476611,0.878611
584,-95.6655,231.091,1.45019,-0.0362577,-9.46762e-05,0.42566,0.904156
585,-92.6193,233.77,1.37191,-0.0357766,0.00308975,0.285202,0.957794
586,-88.9394,235.321,1.32904,-0.0389744,-0.00531486,0.114606,0.992632
587,-84.863,235.485,1.40479,-0.0358085,-0.0143749,-0.062557,0.997295
588,-80.9569,234.278,1.58572,-0.0264967,-0.00697094,-0.20275,0.978847
589,-77.0795,231.999,1.70505,-0.0230972,-0.00434502,-0.291951,0.956144
590,-73.7777,229.551,1.79038,-0.0275385,-0.0100892,-0.307899,0.950967
591,-70.6318,227.173,1.94501,-0.0284233,-0.0018757,-0.307269,0.951196
592,-67.1632,224.574,2.08534,-0.0301324,-0.0083631,-0.304184,0.9521
593,-63.5747,221.929,2.28373,-0.0272386,-0.0122678,-0.299447,0.953645
594,-60.1374,219.438,2.46135,-0.0281448,-0.0181952,-0.294947,0.954926
595,-56.642,216.962,2.66665,-0.0240746,-0.01529,-0.290724,0.956382
596,-53.2132,214.58,2.84658,-0.0202233,-0.00235297,-0.286353,0.957908
597,-49.7749,212.218,2.9621,-0.0199688,-0.00331003,-0.285869,0.958055
598,-46.4199,209.903,3.05909,-0.0231024,-0.00749219,-0.287915,0.957348
599,-42.7577,207.359,3.18146,-0.023795,-0.00808713,-0.288023,0.957294
600,-39.2526,204.947,3.31992,-0.025568,-0.00851835,-0.287781,0.957317
601,-35.9311,202.639,3.49203,-0.025678,-0.00836185,-0.298303,0.954089
602,-32.5546,199.975,3.67403,-0.0223001,-0.00492197,-0.351071,0.93607
603,-29.7121,196.836,3.78733,-0.0260129,-0.0014894,-0.465258,0.884791
604,-27.931,192.95,3.94247,-0.0244128,-0.00530577,-0.604325,0.796346
605,-27.5403,188.685,4.14151,-0.0177105,-0.00935363,-0.731343,0.681715
606,-28.6107,184.451,4.2848,-0.0066625,-0.006218,-0.824161,0.566282
607,-30.4722,180.863,4.36854,-0.0049327,-0.00871875,-0.86443,0.502653
608,-32.7002,177.309,4.45668,0.00541666,0.00973178,0.873172,-0.487285
609,-35.1236,173.7,4.55361,0.00441356,0.0126873,0.879402,-0.475889
610,-37.6461,170.055,4.66647,0.0038609,0.0107532,0.881505,-0.472037
611,-40.1786,166.452,4.76287,0.00615484,0.0121819,0.882204,-0.47067
612,-42.7408,162.813,4.87439,0.00656701,0.0124444,0.881708,-0.471585
613,-45.1739,159.324,4.9873,0.00579316,0.0138538,0.880876,-0.473107
614,-47.545,155.92,5.12015,-0.000656127,0.0109831,0.879262,-0.476213
615,-49.984,152.344,5.16139,-0.00235419,0.0100459,0.878646,-0.477362
616,-52.3818,148.818,5.19903,-0.00153571,0.0100582,0.878076,-0.478412
617,-54.7905,145.335,5.24642,-0.00163125,0.010719,0.885069,-0.465332
618,-57.3666,142.077,5.29446,-0.00152748,0.00831294,0.911438,-0.411351
619,-60.5007,139.334,5.31383,-0.00369001,0.00600736,0.955692,-0.294286
620,-64.3116,137.591,5.29261,-0.00216018,0.00348767,0.989951,-0.14135
621,-68.4364,137.14,5.26802,-0.00292175,0.000265466,0.999737,0.0227681
622,-72.7488,138.148,5.23514,-0.0218929,0.00614366,0.984043,0.176475
623,-76.3387,140.026,5.06749,-0.0167342,0.0106919,0.964396,0.263716
624,-79.8822,142.401,4.88575,-0.0140823,0.0123312,0.958237,0.285361
625,-83.6269,144.994,4.74163,-0.0103601,0.0105643,0.957738,0.287262
626,-87.2957,147.536,4.64248,-0.0166921,0.0105336,0.957487,0.2878
627,-90.545,149.784,4.53085,-0.014243,0.00720363,0.957958,0.286464
628,-93.8263,152.052,4.42487,-0.012639,0.00701558,0.958397,0.285072
629,-97.4383,154.511,4.2637,-0.019598,0.0139987,0.95924,0.281563
630,-100.757,156.744,4.10721,-0.0245105,0.0153847,0.959824,0.279107
631,-104.405,159.171,3.90994,-0.0253385,0.0193467,0.9609,0.275056
632,-108.019,161.523,3.69275,-0.0162672,0.0158086,0.962171,0.271498
633,-111.534,163.767,3.55437,-0.00907296,0.0121802,0.963335,0.26787
634,-114.944,165.907,3.46284,-0.016237,0.011868,0.964804,0.262198
635,-118.633,168.134,3.3385,-0.0186741,0.00636575,0.964147,0.264636
636,-121.938,170.402,3.21864,-0.0259908,0.00666829,0.943984,0.328898
637,-124.731,173.484,2.99675,-0.0303179,0.00465829,0.879181,0.4755
638,-126.349,177.532,2.76917,-0.029471,-0.000179461,0.776416,0.629532
639,-126.362,181.879,2.61566,-0.0286037,-0.00310171,0.645494,0.763224
640,-125.049,185.727,2.51218,-0.0288473,-0.00457861,0.540642,0.840745
641,-122.782,189.507,2.43618,-0.0245325,-0.00425718,0.478446,0.877764
642,-120.511,192.815,2.3869,-0.0248316,-0.00647658,0.480486,0.876627
643,-118.285,196.2,2.35766,-0.024518,-0.00489092,0.490508,0.871078
644,-116.183,199.612,2.31865,-0.030302,0.00113994,0.498831,0.866168
645,-114.083,202.964,2.2034,-0.0282088,0.00217496,0.491385,0.870483
646,-111.904,206.337,2.09759,-0.0280718,0.00293905,0.485277,0.873905
647,-109.598,209.803,1.98946,-0.0271644,0.00110637,0.481258,0.876157
648,-107.32,213.197,1.8951,-0.0257491,-0.000312095,0.480565,0.876581
649,-104.986,216.694,1.80717,-0.0274371,0.00236464,0.48077,0.876414
650,-102.644,220.196,1.70543,-0.0272538,-0.000430336,0.481675,0.875926
651,-100.335,223.671,1.61623,-0.027362,0.000150196,0.483516,0.874908
652,-98.0609,227.124,1.53315,-0.0273604,-0.00159624,0.484997,0.874086
653,-95.888,230.454,1.45972,-0.0277121,-0.00143074,0.486517,0.87323
654,-93.6786,233.856,1.34207,-0.0322506,0.00586247,0.488073,0.872187
655,-91.5097,237.216,1.19973,-0.0336029,0.00675976,0.488273,0.872017
656,-89.0545,240.934,1.04631,-0.03276,0.00442265,0.478171,0.877645
657,-86.5485,244.444,0.912121,-0.0321008,0.00369439,0.452466,0.891196
658,-83.7926,247.617,0.818655,-0.035905,0.00192605,0.372998,0.927135
659,-80.1879,249.936,0.766929,-0.0356955,-0.0024759,0.186644,0.981776
660,-76.0638,250.502,0.810884,-0.0347806,-0.0112334,-0.0436618,0.998378
661,-71.9239,249.23,0.98093,-0.0272387,-0.0124378,-0.209651,0.977318
662,-68.241,247.192,1.11366,-0.0213515,-0.00632967,-0.251443,0.967616
663,-64.8336,245.128,1.21039,-0.0193573,-0.00898353,-0.257928,0.965928
664,-61.2184,242.893,1.36232,-0.0138723,-0.00396294,-0.26306,0.964672
665,-57.4974,240.559,1.46548,-0.0160171,-0.0119988,-0.266456,0.963639
666,-53.8886,238.273,1.62787,-0.0195688,-0.0153482,-0.269115,0.962787
667,-50.2264,235.929,1.80946,-0.0218515,-0.0194189,-0.271706,0.961936
668,-46.3787,233.439,2.03748,-0.0195134,-0.010392,-0.27261,0.961871
669,-42.6525,231.034,2.21354,-0.0189999,-0.00216055,-0.273838,0.961586
670,-39.1628,228.773,2.32148,-0.0197865,-0.00446419,-0.273233,0.961734
671,-35.6947,226.526,2.42075,-0.0199377,-0.00790035,-0.273301,0.96169
672,-32.287,224.314,2.53048,-0.017264,-0.00482674,-0.274682,0.961368
673,-28.9472,222.135,2.63717,-0.018278,-0.00498258,-0.274281,0.961463
674,-25.4599,219.891,2.77435,-0.0216276,-0.0108514,-0.270903,0.962302
675,-21.7769,217.493,2.9537,-0.0254868,-0.00919546,-0.292003,0.956034
676,-18.4169,214.818,3.08685,-0.0220726,-0.00133956,-0.363902,0.931175
677,-15.8197,211.434,3.20362,-0.0213155,-0.00640795,-0.521427,0.853006
678,-14.8485,207.481,3.36305,-0.0189276,-0.0140249,-0.69572,0.717927
679,-15.6145,203.48,3.55051,-0.0119317,-0.0151615,-0.824279,0.565854
680,-17.6835,199.923,3.69156,0.00607961,0.0132015,0.901058,-0.433455
